title,budget,revenue,genres,top_cast,director,producers,composers,vote_average,release_month,runtime,vote_count
1492: Conquest of Paradise,47000000.0,7191399.0,"['Action', 'Adventure', 'Drama', 'History']","['Gérard Depardieu', 'Armand Assante', 'Sigourney Weaver']",Ridley Scott,"['Ridley Scott', 'Alain Goldman', 'Rose Bosch', 'Marc Boyman', 'Garth Thomas', 'Pere Fages']",['Vangelis'],6.1,10,154.0,180.0
Shark Tale,75000000.0,367275019.0,"['Animation', 'Action', 'Comedy', 'Family']","['Will Smith', 'Robert De Niro', 'Renée Zellweger']",Rob Letterman,"['Allison Lyon Segan', 'Bill Damaschke', 'Janet Healy']",['Hans Zimmer'],5.8,9,90.0,1612.0
Ladder 49,60000000.0,74541707.0,"['Drama', 'Action', 'Thriller']","['Joaquin Phoenix', 'John Travolta', 'Jacinda Barrett']",Jay Russell,['Casey Silver'],['William Ross'],6.2,10,115.0,213.0
Raise Your Voice,15000000.0,14867514.0,"['Music', 'Drama', 'Romance']","['Hilary Duff', 'Oliver James', 'David Keith']",Sean McNamara,"['Sara Risher', 'A.J. Dix', 'Toby Emmerich', 'Sean McNamara', 'William Shively', 'David Brookwell']","['Aaron Zigman', 'Machine Head']",6.0,8,103.0,221.0
Taxi,25000000.0,36609966.0,"['Thriller', 'Action', 'Comedy', 'Crime']","['Queen Latifah', 'Jimmy Fallon', 'Gisele Bündchen']",Tim Story,['Luc Besson'],"['Tim Boland', 'Christophe Beck']",4.8,10,97.0,245.0
Primer,7000.0,424760.0,"['Science Fiction', 'Drama', 'Thriller']","['Shane Carruth', 'David Sullivan', 'Casey Gooden']",Shane Carruth,['Shane Carruth'],[],6.9,10,77.0,671.0
Shall We Dance?,50000000.0,170128460.0,"['Drama', 'Romance', 'Comedy']","['Richard Gere', 'Jennifer Lopez', 'Susan Sarandon']",Peter Chelsom,['Simon Fields'],"['Gabriel Yared', 'John Altman']",5.9,10,107.0,308.0
Team America: World Police,32000000.0,50907422.0,"['Music', 'Adventure', 'Animation', 'Action', 'Comedy']","['Trey Parker', 'Matt Stone', 'Kristen Miller']",Trey Parker,"['Michael Polaire', 'Trey Parker', 'Matt Stone', 'Pam Brady', 'Frank C. Agnone II']",['Harry Gregson-Williams'],6.6,10,98.0,667.0
Cannonball,780000.0,1500000.0,['Action'],"['David Carradine', 'Bill McKinney', 'Veronica Hamel']",Paul Bartel,"['Samuel W. Gelfman', 'Peter Cornberg']",['David A. Axelrod'],5.7,7,93.0,20.0
Friday Night Lights,30000000.0,61255921.0,['Drama'],"['Billy Bob Thornton', 'Lucas Black', 'Garrett Hedlund']",Peter Berg,['Brian Grazer'],[],7.0,10,118.0,154.0
Surviving Christmas,45000000.0,14793624.0,"['Comedy', 'Romance']","['Ben Affleck', 'James Gandolfini', 'Christina Applegate']",Mike Mitchell,[],[],5.1,9,91.0,107.0
The Grudge,10000000.0,183474602.0,"['Horror', 'Mystery', 'Thriller']","['Sarah Michelle Gellar', 'Jason Behr', 'Clea DuVall']",Takashi Shimizu,"['Sam Raimi', 'Robert Tapert', 'Takashige Ichise']",['Christopher Young'],5.8,10,92.0,889.0
Alfie,60000000.0,13395939.0,['Comedy'],"['Jude Law', 'Marisa Tomei', 'Omar Epps']",Charles Shyer,"['Charles Shyer', 'Elaine Pope']","['Mick Jagger', 'John Powell', 'David A. Stewart']",5.5,10,103.0,255.0
Sideways,16000000.0,109502303.0,"['Comedy', 'Drama', 'Romance']","['Paul Giamatti', 'Thomas Haden Church', 'Virginia Madsen']",Alexander Payne,"['Michael London', 'George Parra']",['Rolfe Kent'],6.9,10,126.0,484.0
The Machinist,5000000.0,8203235.0,"['Thriller', 'Drama']","['Christian Bale', 'Jennifer Jason Leigh', 'Aitana Sánchez-Gijón']",Brad Anderson,['Julio Fernández'],['Roque Baños'],7.3,2,101.0,1280.0
Saw,1200000.0,103911669.0,"['Horror', 'Mystery', 'Crime']","['Cary Elwes', 'Danny Glover', 'Monica Potter']",James Wan,"['Mark Burg', 'Gregg Hoffman', 'Oren Koules']",['Charlie Clouser'],7.2,10,103.0,2255.0
Ray,40000000.0,124731534.0,"['Drama', 'Music']","['Jamie Foxx', 'Kerry Washington', 'Regina King']",Taylor Hackford,"['Taylor Hackford', 'Howard Baldwin', 'Karen Elise Baldwin', 'Stuart Benjamin']",['Craig Armstrong'],7.2,10,152.0,481.0
The Incredibles,92000000.0,631442092.0,"['Action', 'Adventure', 'Animation', 'Family']","['Craig T. Nelson', 'Holly Hunter', 'Samuel L. Jackson']",Brad Bird,['John Walker'],['Michael Giacchino'],7.4,11,115.0,5290.0
The Polar Express,165000000.0,305875730.0,"['Adventure', 'Animation', 'Family', 'Fantasy']","['Tom Hanks', 'Michael Jeter', 'Nona Gaye']",Robert Zemeckis,"['Robert Zemeckis', 'Steve Starkey', 'Gary Goetzman', 'William Teitler']",['Alan Silvestri'],6.4,11,100.0,1524.0
Seed of Chucky,12000000.0,24829644.0,"['Drama', 'Horror', 'Comedy']","['Brad Dourif', 'Jennifer Tilly', 'Billy Boyd']",Don Mancini,"['David Kirschner', 'Corey Sienega']",['Pino Donaggio'],4.9,11,87.0,302.0
After the Sunset,60000000.0,61347797.0,"['Action', 'Comedy', 'Crime', 'Drama']","['Pierce Brosnan', 'Salma Hayek', 'Woody Harrelson']",Brett Ratner,"['Beau Flynn', 'Tripp Vinson', 'Jay Stern', 'James M. Freitag', 'Keith Goldberg', 'Alissa Ferguson', 'Chris Pollack']",['Lalo Schifrin'],6.0,11,97.0,227.0
Bridget Jones: The Edge of Reason,50000000.0,40203020.0,"['Comedy', 'Romance']","['Renée Zellweger', 'Hugh Grant', 'Colin Firth']",Beeban Kidron,"['Tim Bevan', 'Eric Fellner', 'Jonathan Cavendish', 'Oswald Wolkenstein']","['Harry Gregson-Williams', 'Stuart Roslyn']",6.1,11,108.0,775.0
Finding Neverland,25000000.0,116766556.0,['Drama'],"['Johnny Depp', 'Kate Winslet', 'Julie Christie']",Marc Forster,"['Richard N. Gladstein', 'Nellie Bellflower']",['Jan A.P. Kaczmarek'],7.2,10,106.0,1269.0
Veer-Zaara,7000000.0,29385320.0,"['Drama', 'Romance']","['Shah Rukh Khan', 'Preity Zinta', 'Rani Mukerji']",Yash Chopra,"['Yash Chopra', 'Aditya Chopra']",['Sanjeev Kohli'],7.5,11,192.0,67.0
National Treasure,100000000.0,347451894.0,"['Adventure', 'Action', 'Thriller', 'Mystery']","['Nicolas Cage', 'Diane Kruger', 'Justin Bartha']",Jon Turteltaub,"['Jerry Bruckheimer', 'Jon Turteltaub']",['Trevor Rabin'],6.4,11,131.0,1974.0
Bad Education,5000000.0,40266982.0,"['Crime', 'Drama', 'Romance', 'Thriller']","['Gael García Bernal', 'Fele Martínez', 'Daniel Giménez Cacho']",Pedro Almodóvar,"['Agustín Almodóvar', 'Pedro Almodóvar']",['Alberto Iglesias'],7.1,3,106.0,223.0
The SpongeBob SquarePants Movie,30000000.0,140161792.0,"['Animation', 'Comedy', 'Family']","['Tom Kenny', 'Clancy Brown', 'Rodger Bumpass']",Stephen Hillenburg,"['Julia Pistor', 'Albie Hecht', 'Stephen Hillenburg', 'Derek Drymon', 'Gina Shay']",['Gregor Narholz'],6.7,11,87.0,593.0
Alexander,155000000.0,167298192.0,"['War', 'History', 'Action', 'Adventure', 'Drama', 'Romance']","['Colin Farrell', 'Angelina Jolie', 'Val Kilmer']",Oliver Stone,"['Iain Smith', 'Oliver Stone', 'Thomas Schühly', 'Jon Kilik', 'Moritz Borman', 'Tabrez Noorani', 'Santa Pestonji']",['Vangelis'],5.6,11,175.0,957.0
Closer,27000000.0,115505027.0,"['Drama', 'Romance']","['Julia Roberts', 'Jude Law', 'Natalie Portman']",Mike Nichols,"['Mike Nichols', 'Cary Brokaw', 'John Calley']",[],6.7,12,104.0,845.0
Ocean's Twelve,110000000.0,362744280.0,"['Thriller', 'Crime']","['George Clooney', 'Brad Pitt', 'Catherine Zeta-Jones']",Steven Soderbergh,['Jerry Weintraub'],['David Holmes'],6.4,12,125.0,2169.0
Blade: Trinity,65000000.0,128905366.0,"['Science Fiction', 'Action', 'Horror', 'Thriller', 'Adventure', 'Fantasy']","['Wesley Snipes', 'Kris Kristofferson', 'Dominic Purcell']",David S. Goyer,"['David S. Goyer', 'Lynn Harris', 'Peter Frankfurt', 'Wesley Snipes']","['RZA', 'Ramin Djawadi']",5.7,12,123.0,1276.0
The Bellboy,900000.0,10000000.0,['Comedy'],"['Jerry Lewis', 'Alex Gerry', 'Milton Berle']",Jerry Lewis,['Jerry Lewis'],['Walter Scharf'],6.1,7,72.0,22.0
Cinderfella,3000000.0,7100000.0,"['Comedy', 'Romance']","['Jerry Lewis', 'Ed Wynn', 'Judith Anderson']",Frank Tashlin,[],[],6.7,12,91.0,25.0
Stateside,16000000.0,174318.0,"['Drama', 'Music', 'Romance']","['Rachael Leigh Cook', 'Jonathan Tucker', 'Agnes Bruckner']",Reverge Anselmo,"['Robert Greenhut', 'Michele Berk', 'Reverge Anselmo', 'Eberhard Kayser', 'Selina Jayne', 'Bonnie Hlinomaz']",[],5.6,5,97.0,12.0
Fire in the Sky,19885552.0,19724334.0,"['Drama', 'Horror', 'Thriller', 'Mystery']","['D. B. Sweeney', 'Robert Patrick', 'Craig Sheffer']",Robert Lieberman,"['Joe Wizan', 'Todd Black']",[],6.5,3,109.0,128.0
The Cheat,17311.0,137365.0,['Drama'],"['Fannie Ward', 'Jack Dean', 'Sessue Hayakawa']",Cecil B. DeMille,['Cecil B. DeMille'],[],4.8,12,59.0,11.0
The Big Parade,245000.0,22000000.0,"['Drama', 'Romance', 'War']","['John Gilbert', 'Renée Adorée', 'Hobart Bosworth']",King Vidor,['Irving Thalberg'],[],7.0,11,151.0,22.0
She Done Him Wrong,200000.0,2200000.0,['Comedy'],"['Mae West', 'Cary Grant', 'Owen Moore']",Lowell Sherman,[],[],5.2,2,66.0,28.0
The Informer,243000.0,950000.0,['Drama'],"['Victor McLaglen', 'Heather Angel', 'Preston Foster']",John Ford,[],['Max Steiner'],6.5,5,91.0,23.0
Boom Town,2000000.0,9172000.0,"['Adventure', 'Drama', 'Romance']","['Clark Gable', 'Spencer Tracy', 'Claudette Colbert']",Jack Conway,['Sam Zimbalist'],['Franz Waxman'],6.5,8,119.0,8.0
A Guy Named Joe,2627000.0,5363000.0,"['Drama', 'Romance', 'War']","['Spencer Tracy', 'Irene Dunne', 'Van Johnson']",Victor Fleming,['Everett Riskin'],['Herbert Stothart'],6.0,3,120.0,8.0
3 Godfathers,1243000.0,2841000.0,"['Action', 'Drama', 'Western']","['John Wayne', 'Pedro Armendáriz', 'Harry Carey, Jr.']",John Ford,"['Merian C. Cooper', 'John Ford']",['Richard Hageman'],6.1,12,106.0,39.0
Fort Apache,2500000.0,3000000.0,['Western'],"['John Wayne', 'Henry Fonda', 'Shirley Temple']",John Ford,[],['Richard Hageman'],6.8,3,125.0,68.0
The Pirate,3700000.0,2956000.0,"['Music', 'Romance']","['Judy Garland', 'Gene Kelly', 'Walter Slezak']",Vincente Minnelli,['Arthur Freed'],[],6.6,6,102.0,17.0
Annie Get Your Gun,3768785.0,8000000.0,"['Action', 'Comedy', 'Music', 'Romance', 'Western']","['Betty Hutton', 'Howard Keel', 'Louis Calhern']",George Sidney,['Arthur Freed'],[],7.3,5,107.0,22.0
The Nun's Story,3500000.0,12800000.0,['Drama'],"['Audrey Hepburn', 'Peter Finch', 'Peggy Ashcroft']",Fred Zinnemann,"['Fred Zinnemann', 'Henry Blanke']",['Franz Waxman'],7.4,6,149.0,46.0
Eegah,15000.0,3274.0,['Horror'],"['Arch Hall Jr.', 'Richard Kiel', 'Marilyn Manning']",Arch Hall Sr.,['Arch Hall Sr.'],[],2.8,6,90.0,18.0
Mutiny on the Bounty,19000000.0,13680000.0,"['Adventure', 'Drama', 'History']","['Trevor Howard', 'Marlon Brando', 'Richard Harris']",Lewis Milestone,['Aaron Rosenberg'],['Bronislau Kaper'],6.5,11,178.0,68.0
The Battle of Algiers,800000.0,921548.0,"['Drama', 'War', 'History']","['Brahim Hadjadj', 'Jean Martin', 'Yacef Saadi']",Gillo Pontecorvo,"['Yacef Saadi', 'Antonio Musu']","['Ennio Morricone', 'Gillo Pontecorvo']",7.8,9,121.0,167.0
Dracula: Prince of Darkness,280379.0,364937.0,['Horror'],"['Christopher Lee', 'Barbara Shelley', 'Andrew Keir']",Terence Fisher,['Anthony Nelson Keys'],['James Bernard'],6.1,1,90.0,54.0
Major Dundee,3800000.0,14873.0,"['War', 'Western']","['Charlton Heston', 'Richard Harris', 'Jim Hutton']",Sam Peckinpah,['Jerry Bresler'],['Daniele Amfitheatrof'],6.2,4,123.0,41.0
The Train,5800000.0,6800000.0,"['Action', 'Drama', 'Thriller', 'War']","['Burt Lancaster', 'Paul Scofield', 'Jeanne Moreau']",John Frankenheimer,['Jules Bricken'],['Maurice Jarre'],7.2,9,133.0,74.0
The Bride Wore Black,747000.0,44566.0,"['Mystery', 'Drama', 'Romance', 'Thriller', 'Crime']","['Jeanne Moreau', 'Michel Bouquet', 'Jean-Claude Brialy']",François Truffaut,"['Marcel Berbert', 'Oscar Lewenstein']",['Bernard Herrmann'],7.3,3,107.0,41.0
Point Blank,2500000.0,3200000.0,"['Action', 'Crime', 'Drama', 'Thriller']","['Lee Marvin', 'Angie Dickinson', 'Keenan Wynn']",John Boorman,"['Irwin Winkler', 'Robert Chartoff', 'Judd Bernard']",['Johnny Mandel'],7.1,8,92.0,97.0
Zabriskie Point,7000000.0,1000000.0,"['Drama', 'Romance']","['Mark Frechette', 'Daria Halprin', 'Paul Fix']",Michelangelo Antonioni,['Carlo Ponti'],['Jerry Garcia'],7.1,2,113.0,78.0
Sweet Sweetback's Baadasssss Song,150000.0,15200000.0,"['Action', 'Drama', 'Romance']","['Simon Chuckster', 'Melvin Van Peebles', 'Hubert Scales']",Melvin Van Peebles,"['Jerry Gross', 'Melvin Van Peebles']",[],4.7,4,97.0,19.0
"Farewell, My Lovely",2500000.0,2000000.0,"['Crime', 'Mystery', 'Thriller']","['Robert Mitchum', 'Charlotte Rampling', 'Sylvia Miles']",Dick Richards,"['Jerry Bruckheimer', 'George Pappas']",['David Shire'],6.8,8,95.0,26.0
Silver Streak,6500000.0,51079064.0,"['Comedy', 'Crime', 'Romance', 'Thriller']","['Gene Wilder', 'Jill Clayburgh', 'Richard Pryor']",Arthur Hiller,"['Edward K. Milkis', 'Thomas L. Miller']",['Henry Mancini'],6.8,12,114.0,101.0
High Anxiety,3400000.0,31063038.0,"['Comedy', 'Music']","['Mel Brooks', 'Madeline Kahn', 'Cloris Leachman']",Mel Brooks,['Mel Brooks'],['John Morris'],6.5,12,94.0,86.0
Sorcerer,22000000.0,12000000.0,"['Action', 'Thriller', 'Adventure']","['Roy Scheider', 'Bruno Cremer', 'Francisco Rabal']",William Friedkin,['William Friedkin'],['Tangerine Dream'],7.5,6,121.0,104.0
The In-Laws,9000000.0,38200000.0,"['Action', 'Adventure', 'Comedy']","['Peter Falk', 'Alan Arkin', 'Richard Libertini']",Arthur Hiller,"['William Sackheim', 'Arthur Hiller']",[],6.7,6,103.0,26.0
Peter-No-Tail,48740.0,955401.0,"['Romance', 'Family', 'Animation', 'Drama']","['Mats Åhlfeldt', 'Ewa Fröling', 'Ernst-Hugo Järegård']",Stig Lasseby,[],['Berndt Egerbladh'],5.7,12,81.0,7.0
Blue Thunder,22000000.0,42313354.0,"['Science Fiction', 'Action', 'Thriller', 'Crime', 'Drama']","['Roy Scheider', 'Warren Oates', 'Candy Clark']",John Badham,['Gordon Carroll'],['Arthur B. Rubinstein'],5.9,2,109.0,117.0
Rumble Fish,10000000.0,2494480.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance']","['Matt Dillon', 'Mickey Rourke', 'Diane Lane']",Francis Ford Coppola,"['Fred Roos', 'Doug Claybourne']",['Stewart Copeland'],6.8,10,94.0,141.0
Twilight Zone: The Movie,10000000.0,29450919.0,"['Drama', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']","['Albert Brooks', 'Vic Morrow', 'John Larroquette']",George Miller,[],[],6.2,6,101.0,164.0
Racing with the Moon,9000000.0,6045657.0,"['Drama', 'Romance']","['Sean Penn', 'Nicolas Cage', 'Elizabeth McGovern']",Richard Benjamin,"['John Kohn', 'Alain Bernheim']",[],5.8,3,108.0,15.0
Bliss,3400000.0,660537.0,"['Comedy', 'Drama', 'Romance']","['Barry Otto', 'Lynette Curran', 'Helen Jones']",Ray Lawrence,[],[],5.2,10,112.0,5.0
Mishima: A Life in Four Chapters,5000000.0,502758.0,['Drama'],"['Ken Ogata', 'Gô Rijû', 'Masato Aizawa']",Paul Schrader,"['Tom Luddy', 'Mataichirô Yamamoto']",['Philip Glass'],7.7,5,121.0,37.0
Club Paradise,15000000.0,12308521.0,"['Comedy', 'Drama', 'Romance']","['Robin Williams', ""Peter O'Toole"", 'Rick Moranis']",Harold Ramis,['Michael Shamberg'],"['David Mansfield', 'Van Dyke Parks']",4.3,7,96.0,20.0
Solarbabies,25000000.0,1579260.0,['Science Fiction'],"['Richard Jordan', 'Jami Gertz', 'Jason Patric']",Alan Johnson,"['Irene Walzer', 'Jack Frost Sanders']",[],5.1,11,94.0,12.0
Prince of Darkness,3000000.0,14182492.0,['Horror'],"['Donald Pleasence', 'Lisa Blount', 'Victor Wong']",John Carpenter,['Larry J. Franco'],"['John Carpenter', 'Alan Howarth']",6.6,10,101.0,192.0
Prison,1300000.0,354704.0,"['Crime', 'Drama', 'Horror', 'Thriller']","['Viggo Mortensen', 'Chelsea Field', 'Lane Smith']",Renny Harlin,['Irwin Yablans'],"['Richard Band', 'Christopher L. Stone']",6.7,3,102.0,27.0
Kiki's Delivery Service,6900000.0,18172849.0,"['Animation', 'Adventure', 'Drama', 'Fantasy']","['Minami Takayama', 'Rei Sakuma', 'Kappei Yamaguchi']",Hayao Miyazaki,"['Hayao Miyazaki', 'Toshio Suzuki', 'Eiko Tanaka']",['Joe Hisaishi'],7.6,7,103.0,768.0
Cry-Baby,11000000.0,8266343.0,"['Comedy', 'Music']","['Johnny Depp', 'Amy Locane', 'Polly Bergen']",John Waters,['Rachel Talalay'],['Patrick Williams'],6.4,4,85.0,289.0
Frankenhooker,2500000.0,205068.0,"['Comedy', 'Horror', 'Science Fiction']","['James Lorinz', 'Patty Mullen', 'Joanne Ritchie']",Frank Henenlotter,['Edgar Ievins'],['Joe Renzetti'],5.7,6,85.0,65.0
Hard to Kill,10000000.0,47410000.0,"['Action', 'Thriller']","['Steven Seagal', 'Kelly LeBrock', 'William Sadler']",Bruce Malmuth,"['Gary Adelson', 'Bill Todman Jr.', 'Joel Simon']",['David Michael Frank'],5.6,2,96.0,141.0
Havana,40000000.0,9243140.0,"['Drama', 'Romance']","['Robert Redford', 'Lena Olin', 'Alan Arkin']",Sydney Pollack,"['Sydney Pollack', 'Richard A. Roth']",[],5.5,12,144.0,20.0
Lionheart,6000000.0,24078196.0,"['Action', 'Thriller']","['Jean-Claude Van Damme', 'Harrison Page', 'Deborah Rennard']",Sheldon Lettich,"['Ash R. Shah', 'Eric Karson']",['John Scott'],5.9,6,105.0,179.0
Closet Land,4000000.0,259012.0,['Drama'],"['Alan Rickman', 'Madeleine Stowe']",Radha Bharadwaj,[],[],6.6,3,94.0,11.0
Dutch,17000000.0,4603929.0,['Comedy'],"[""Ed O'Neill"", 'Ethan Embry', 'JoBeth Williams']",Peter Faiman,"['John Hughes', 'Richard Vane']",['Alan Silvestri'],6.4,7,107.0,66.0
Mannequin Two: On the Move,13000000.0,3752426.0,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']","['Kristy Swanson', 'William Ragsdale', 'Meshach Taylor']",Stewart Raffill,['Edward Rugoff'],['David McHugh'],4.6,1,95.0,28.0
Out for Justice,14000000.0,39673161.0,"['Action', 'Thriller', 'Crime']","['Steven Seagal', 'William Forsythe', 'Jerry Orbach']",John Flynn,[],[],5.9,4,91.0,113.0
Diggstown,17000000.0,4836637.0,"['Action', 'Comedy', 'Drama']","['James Woods', 'Louis Gossett, Jr.', 'Bruce Dern']",Michael Ritchie,[],[],6.5,8,98.0,31.0
Fortress,8000000.0,6739141.0,"['Action', 'Thriller', 'Science Fiction']","['Christopher Lambert', 'Kurtwood Smith', 'Loryn Locklin']",Stuart Gordon,"['John Davis', 'John Flock']",[],5.7,9,95.0,171.0
Josh and S.A.M.,18000000.0,1528163.0,"['Adventure', 'Action', 'Comedy']","['Jacob Tierney', 'Noah Fleiss', 'Martha Plimpton']",Billy Weber,['Martin Brest'],['Thomas Newman'],5.0,11,96.0,4.0
Philadelphia Experiment II,5000000.0,2970.0,['Science Fiction'],"['Brad Johnson', 'Marjean Holden', 'John Christian Graas']",Stephen Cornwell,"['Douglas Curtis', 'Mark Levinson']",['Gerald Gouriet'],5.0,11,97.0,15.0
Beowulf,20000000.0,1531251.0,"['Action', 'Science Fiction', 'Thriller', 'Adventure', 'Horror', 'Fantasy']","['Christopher Lambert', 'Rhona Mitra', 'Oliver Cotton']",Graham Baker,"['Gregory Cascante', 'Lawrence Kasanoff']","['Jonathan Sloate', 'Ben Watkins']",4.4,4,95.0,52.0
A Place Called Chiapas,891000.0,229000.0,['Documentary'],['Subcommandante Marcos'],Nettie Wild,[],[],6.9,2,89.0,5.0
Dil Se..,5200000.0,13000000.0,"['Drama', 'Romance']","['Shah Rukh Khan', 'Manisha Koirala', 'Preity Zinta']",Mani Ratnam,"['Ram Gopal Varma', 'Mani Ratnam']",['A. R. Rahman'],6.7,8,163.0,29.0
Kuch Kuch Hota Hai,1530000.0,15306000.0,"['Drama', 'Romance']","['Shah Rukh Khan', 'Kajol', 'Rani Mukerji']",Karan Johar,['Yash Johar'],['Jatin Pandit'],7.5,10,185.0,93.0
2046,12000000.0,19271312.0,"['Fantasy', 'Drama', 'Science Fiction', 'Romance']","['Tony Leung Chiu-Wai', 'Zhang Ziyi', 'Faye Wong']",Wong Kar-wai,"['Zhang Yimou', 'Wong Kar-wai', 'Marc Sillam', 'Eric Heumann', 'Amedeo Pagani']",['Shigeru Umebayashi'],6.9,5,129.0,208.0
The Accidental Spy,25697387.0,3849941.0,"['Action', 'Comedy', 'Thriller']","['Jackie Chan', 'Eric Tsang', 'Vivian Hsu']",Teddy Chan,"['Jackie Chan', 'Raymond Chow']","['Peter Kam', 'Pui Tat Kam']",5.9,1,87.0,120.0
Dil Chahta Hai,2079000.0,4099000.0,"['Drama', 'Romance']","['Aamir Khan', 'Saif Ali Khan', 'Akshaye Khanna']",Farhan Akhtar,['Ritesh Sidhwani'],[],7.1,7,183.0,71.0
Sympathy for Mr. Vengeance,4000000.0,1954937.0,"['Action', 'Drama', 'Thriller']","['Song Kang-ho', 'Shin Ha-kyun', 'Bae Doona']",Park Chan-wook,"['Lee Jae-sun', 'Lim Jin-gyu']",['Baek Hyun-jin'],7.3,3,121.0,302.0
A Sound of Thunder,80000000.0,5989640.0,"['Thriller', 'Science Fiction', 'Adventure', 'Action']","['Heike Makatsch', 'Armin Rohde', 'David Oyelowo']",Peter Hyams,"['Frank Hübner', 'Andrew Stevens', 'Jan Fantl', 'Howard Baldwin', 'Karen Elise Baldwin', 'Moshe Diamant', 'Steven Cantor']",['Nick Glennie-Smith'],4.8,5,110.0,111.0
Lemony Snicket's A Series of Unfortunate Events,140000000.0,209073645.0,"['Adventure', 'Comedy', 'Family']","['Jim Carrey', 'Meryl Streep', 'Jude Law']",Brad Silberling,"['Walter F. Parkes', 'Laurie MacDonald', 'Jim Van Wyck']",['Thomas Newman'],6.7,12,108.0,1521.0
In My Country,12000000.0,163536.0,"['Romance', 'Drama']","['Samuel L. Jackson', 'Juliette Binoche', 'Brendan Gleeson']",John Boorman,"['Robert Chartoff', 'John Boorman', 'Kieran Corrigan', 'Lynn Hendee']",[],7.1,5,103.0,7.0
The Twilight Samurai,5000000.0,7338987.0,"['Action', 'Drama', 'Romance']","['Hiroyuki Sanada', 'Rie Miyazawa', 'Nenji Kobayashi']",Yôji Yamada,"['Hiroshi Fukazawa', 'Shigehiro Nakagawa', 'Ichirô Yamamoto']",['Isao Tomita'],7.5,11,129.0,95.0
Foolproof,8256269.0,460978.0,['Action'],"['Ryan Reynolds', 'Kristin Booth', 'Joris Jarsky']",William Phillips,"['Seaton McLean', 'Bill House']",[],6.3,10,97.0,49.0
Oldboy,3000000.0,14980005.0,"['Drama', 'Thriller', 'Mystery', 'Action']","['Choi Min-sik', 'Yoo Ji-tae', 'Kang Hye-jung']",Park Chan-wook,['Seung-yong Lim'],['Young-wuk Cho'],8.0,1,120.0,2000.0
The Jacket,29000000.0,21126225.0,"['Drama', 'Mystery', 'Thriller', 'Fantasy']","['Adrien Brody', 'Keira Knightley', 'Kris Kristofferson']",John Maybury,"['George Clooney', 'Steven Soderbergh', 'Peter Guber']",['Brian Eno'],6.8,3,103.0,459.0
The Sea Inside,12806000.0,38535221.0,['Drama'],"['Javier Bardem', 'Belén Rueda', 'Lola Dueñas']",Alejandro Amenábar,"['Fernando Bovaira', 'Alejandro Amenábar']",['Alejandro Amenábar'],7.2,9,125.0,224.0
Spanglish,80000000.0,55041367.0,['Comedy'],"['Adam Sandler', 'Téa Leoni', 'Paz Vega']",James L. Brooks,"['James L. Brooks', 'Richard Sakai', 'Julie Ansell']",['Hans Zimmer'],5.8,12,130.0,375.0
The Interpreter,80000000.0,162944923.0,"['Crime', 'Thriller']","['Nicole Kidman', 'Sean Penn', 'Catherine Keener']",Sydney Pollack,"['Tim Bevan', 'Eric Fellner', 'Kevin Misher']",['James Newton Howard'],6.2,4,128.0,400.0
Open Water,130000.0,54667954.0,"['Drama', 'Thriller']","['Blanchard Ryan', 'Daniel Travis', 'Saul Stein']",Chris Kentis,['Laura Lau'],['Graeme Revell'],5.3,8,79.0,320.0
